Time[s], SBUS, 自研422+, 自研422-, 淘宝422+, 淘宝422-
0.19246671, 0, 0, 1, 1, 0
0.19246685, 1, 0, 1, 1, 0
0.19251641, 0, 0, 1, 1, 0
0.19251671, 0, 0, 0, 1, 0
0.19251676, 0, 1, 0, 1, 0
0.19255667, 0, 0, 0, 1, 0
0.19255670, 0, 0, 1, 1, 0
0.19255684, 1, 0, 1, 1, 0
0.19256641, 0, 0, 1, 1, 0
0.19256671, 0, 0, 0, 1, 0
0.19256674, 0, 1, 0, 1, 0
0.19258667, 0, 0, 0, 1, 0
0.19258670, 0, 0, 1, 1, 0
0.19258684, 1, 0, 1, 1, 0
0.19259641, 0, 0, 1, 1, 0
0.19259671, 0, 0, 0, 1, 0
0.19259675, 0, 1, 0, 1, 0
0.19260667, 0, 0, 0, 1, 0
0.19260670, 0, 0, 1, 1, 0
0.19260684, 1, 0, 1, 1, 0
0.19266641, 0, 0, 1, 1, 0
0.19266671, 0, 0, 0, 1, 0
0.19266675, 0, 1, 0, 1, 0
0.19267666, 0, 0, 0, 1, 0
0.19267670, 0, 0, 1, 1, 0
0.19267683, 1, 0, 1, 1, 0
0.19268641, 0, 0, 1, 1, 0
0.19268670, 0, 0, 0, 1, 0
0.19268675, 0, 1, 0, 1, 0
0.19270667, 0, 0, 0, 1, 0
0.19270670, 0, 0, 1, 1, 0
0.19270683, 1, 0, 1, 1, 0
0.19271641, 0, 0, 1, 1, 0
0.19271670, 0, 0, 0, 1, 0
0.19271675, 0, 1, 0, 1, 0
0.19275666, 0, 0, 0, 1, 0
0.19275670, 0, 0, 1, 1, 0
0.19275684, 1, 0, 1, 1, 0
0.19280641, 0, 0, 1, 1, 0
0.19280669, 0, 0, 0, 1, 0
0.19280674, 0, 1, 0, 1, 0
0.19282666, 0, 0, 0, 1, 0
0.19282669, 0, 0, 1, 1, 0
0.19282683, 1, 0, 1, 1, 0
0.19285641, 0, 0, 1, 1, 0
0.19285669, 0, 0, 0, 1, 0
0.19285674, 0, 1, 0, 1, 0
0.19290665, 0, 0, 0, 1, 0
0.19290669, 0, 0, 1, 1, 0
0.19290682, 1, 0, 1, 1, 0
0.19291640, 0, 0, 1, 1, 0
0.19291669, 0, 0, 0, 1, 0
0.19291674, 0, 1, 0, 1, 0
0.19294665, 0, 0, 0, 1, 0
0.19294669, 0, 0, 1, 1, 0
0.19294683, 1, 0, 1, 1, 0
0.19304638, 0, 0, 1, 1, 0
0.19304639, 1, 0, 1, 1, 0
0.19304641, 0, 0, 1, 1, 0
0.19304669, 0, 0, 0, 1, 0
0.19304673, 0, 1, 0, 1, 0
0.19306665, 0, 0, 0, 1, 0
0.19306668, 0, 0, 1, 1, 0
0.19306683, 1, 0, 1, 1, 0
0.19316639, 0, 0, 1, 1, 0
0.19316668, 0, 0, 0, 1, 0
0.19316673, 0, 1, 0, 1, 0
0.19324904, 0, 1, 0, 0, 0
0.19324915, 0, 1, 0, 0, 1
0.19325770, 0, 1, 0, 0, 0
0.19325781, 0, 1, 0, 1, 0
0.19329239, 0, 1, 0, 0, 0
0.19329250, 0, 1, 0, 0, 1
0.19332706, 0, 1, 0, 0, 0
0.19332717, 0, 1, 0, 1, 0
0.19333574, 0, 1, 0, 0, 0
0.19333585, 0, 1, 0, 0, 1
0.19338775, 0, 1, 0, 0, 0
0.19338786, 0, 1, 0, 1, 0
0.19342243, 0, 1, 0, 0, 0
0.19342254, 0, 1, 0, 0, 1
0.19343109, 0, 1, 0, 0, 0
0.19343121, 0, 1, 0, 1, 0
0.19344844, 0, 1, 0, 0, 0
0.19344855, 0, 1, 0, 0, 1
0.19346577, 0, 1, 0, 0, 0
0.19346588, 0, 1, 0, 1, 0
0.19347444, 0, 1, 0, 0, 0
0.19347456, 0, 1, 0, 0, 1
0.19350045, 0, 1, 0, 0, 0
0.19350056, 0, 1, 0, 1, 0
0.19350912, 0, 1, 0, 0, 0
0.19350923, 0, 1, 0, 0, 1
0.19351779, 0, 1, 0, 0, 0
0.19351790, 0, 1, 0, 1, 0
0.19356114, 0, 1, 0, 0, 0
0.19356126, 0, 1, 0, 0, 1
0.19358715, 0, 1, 0, 0, 0
0.19358726, 0, 1, 0, 1, 0
0.19359583, 0, 1, 0, 0, 0
0.19359594, 0, 1, 0, 0, 1
0.19363918, 0, 1, 0, 0, 0
0.19363929, 0, 1, 0, 1, 0
0.19365652, 0, 1, 0, 0, 0
0.19365663, 0, 1, 0, 0, 1
0.19367386, 0, 1, 0, 0, 0
0.19367397, 0, 1, 0, 1, 0
0.19368253, 0, 1, 0, 0, 0
0.19368265, 0, 1, 0, 0, 1
0.19374322, 0, 1, 0, 0, 0
0.19374334, 0, 1, 0, 1, 0
0.19376924, 0, 1, 0, 0, 0
0.19376935, 0, 1, 0, 0, 1
0.19377790, 0, 1, 0, 0, 0
0.19377801, 0, 1, 0, 1, 0
0.19380391, 0, 1, 0, 0, 0
0.19380402, 0, 1, 0, 0, 1
0.19384725, 0, 1, 0, 0, 0
0.19384737, 0, 1, 0, 1, 0
0.19385593, 0, 1, 0, 0, 0
0.19385604, 0, 1, 0, 0, 1
0.19387326, 0, 1, 0, 0, 0
0.19387338, 0, 1, 0, 1, 0
0.19391662, 0, 1, 0, 0, 0
0.19391673, 0, 1, 0, 0, 1
0.19393396, 0, 1, 0, 0, 0
0.19393407, 0, 1, 0, 1, 0
0.19394263, 0, 1, 0, 0, 0
0.19394275, 0, 1, 0, 0, 1
0.19398598, 0, 1, 0, 0, 0
0.19398610, 0, 1, 0, 1, 0
0.19402933, 0, 1, 0, 0, 0
0.19402945, 0, 1, 0, 0, 1
0.19403800, 0, 1, 0, 0, 0
0.19403811, 0, 1, 0, 1, 0
0.19404668, 0, 1, 0, 0, 0
0.19404679, 0, 1, 0, 0, 1
0.19409870, 0, 1, 0, 0, 0
0.19409881, 0, 1, 0, 1, 0
0.19411604, 0, 1, 0, 0, 0
0.19411615, 0, 1, 0, 0, 1
0.19412470, 0, 1, 0, 0, 0
0.19412482, 0, 1, 0, 1, 0
0.19415939, 0, 1, 0, 0, 0
0.19415950, 0, 1, 0, 0, 1
0.19419407, 0, 1, 0, 0, 0
0.19419418, 0, 1, 0, 1, 0
0.19420274, 0, 1, 0, 0, 0
0.19420286, 0, 1, 0, 0, 1
0.19422874, 0, 1, 0, 0, 0
0.19422886, 0, 1, 0, 1, 0
0.19427209, 0, 1, 0, 0, 0
0.19427220, 0, 1, 0, 0, 1
0.19428075, 0, 1, 0, 0, 0
0.19428086, 0, 1, 0, 1, 0
0.19428943, 0, 1, 0, 0, 0
0.19428954, 0, 1, 0, 0, 1
0.19434143, 0, 1, 0, 0, 0
0.19434154, 0, 1, 0, 1, 0
0.19437611, 0, 1, 0, 0, 0
0.19437622, 0, 1, 0, 0, 1
0.19438478, 0, 1, 0, 0, 0
0.19438489, 0, 1, 0, 1, 0
0.19440212, 0, 1, 0, 0, 0
0.19440223, 0, 1, 0, 0, 1
0.19445413, 0, 1, 0, 0, 0
0.19445425, 0, 1, 0, 1, 0
0.19446281, 0, 1, 0, 0, 0
0.19446292, 0, 1, 0, 0, 1
0.19447147, 0, 1, 0, 0, 0
0.19447158, 0, 1, 0, 1, 0
0.19451482, 0, 1, 0, 0, 0
0.19451493, 0, 1, 0, 0, 1
0.19454082, 0, 1, 0, 0, 0
0.19454093, 0, 1, 0, 1, 0
0.19454949, 0, 1, 0, 0, 0
0.19454960, 0, 1, 0, 0, 1
0.19458415, 0, 1, 0, 0, 0
0.19458427, 0, 1, 0, 1, 0
0.19463617, 0, 1, 0, 0, 0
0.19463628, 0, 1, 0, 0, 1
0.19469684, 0, 1, 0, 0, 0
0.19469695, 0, 1, 0, 1, 0
0.19472285, 0, 1, 0, 0, 0
0.19472296, 0, 1, 0, 0, 1
0.19473151, 0, 1, 0, 0, 0
0.19473162, 0, 1, 0, 1, 0
0.19475751, 0, 1, 0, 0, 0
0.19475763, 0, 1, 0, 0, 1
0.19480084, 0, 1, 0, 0, 0
0.19480096, 0, 1, 0, 1, 0
0.19480951, 0, 1, 0, 0, 0
0.19480963, 0, 1, 0, 0, 1
0.19482684, 0, 1, 0, 0, 0
0.19482696, 0, 1, 0, 1, 0
0.19487018, 0, 1, 0, 0, 0
0.19487030, 0, 1, 0, 0, 1
0.19488751, 0, 1, 0, 0, 0
0.19488763, 0, 1, 0, 1, 0
0.19489619, 0, 1, 0, 0, 0
0.19489630, 0, 1, 0, 0, 1
0.19493952, 0, 1, 0, 0, 0
0.19493964, 0, 1, 0, 1, 0
0.19498287, 0, 1, 0, 0, 0
0.19498298, 0, 1, 0, 0, 1
0.19499154, 0, 1, 0, 0, 0
0.19499165, 0, 1, 0, 1, 0
0.19500021, 0, 1, 0, 0, 0
0.19500032, 0, 1, 0, 0, 1
0.19505221, 0, 1, 0, 0, 0
0.19505232, 0, 1, 0, 1, 0
0.19506954, 0, 1, 0, 0, 0
0.19506966, 0, 1, 0, 0, 1
0.19507821, 0, 1, 0, 0, 0
0.19507832, 0, 1, 0, 1, 0
0.19511288, 0, 1, 0, 0, 0
0.19511299, 0, 1, 0, 0, 1
0.19514754, 0, 1, 0, 0, 0
0.19514766, 0, 1, 0, 1, 0
0.19515621, 0, 1, 0, 0, 0
0.19515633, 0, 1, 0, 0, 1
0.19518221, 0, 1, 0, 0, 0
0.19518233, 0, 1, 0, 1, 0
0.19522556, 0, 1, 0, 0, 0
0.19522567, 0, 1, 0, 0, 1
0.19523423, 0, 1, 0, 0, 0
0.19523434, 0, 1, 0, 1, 0
0.19524290, 0, 1, 0, 0, 0
0.19524301, 0, 1, 0, 0, 1
0.19532092, 0, 1, 0, 0, 0
0.19532103, 0, 1, 0, 1, 0
0.19532959, 0, 1, 0, 0, 0
0.19532970, 0, 1, 0, 0, 1
0.19540760, 0, 1, 0, 0, 0
0.19540771, 0, 1, 0, 1, 0
0.19718652, 0, 0, 0, 1, 0
0.19718655, 0, 0, 1, 1, 0
0.19718668, 1, 0, 1, 1, 0
0.19719626, 0, 0, 1, 1, 0
0.19719654, 0, 0, 0, 1, 0
0.19719657, 0, 1, 0, 1, 0
0.19719658, 0, 0, 0, 1, 0
0.19719659, 0, 1, 0, 1, 0
0.19723650, 0, 0, 0, 1, 0
0.19723654, 0, 0, 1, 1, 0
0.19723665, 1, 0, 1, 1, 0
0.19728625, 0, 0, 1, 1, 0
0.19728653, 0, 0, 0, 1, 0
0.19728658, 0, 1, 0, 1, 0
0.19730651, 0, 0, 0, 1, 0
0.19730653, 0, 0, 1, 1, 0
0.19730666, 1, 0, 1, 1, 0
0.19730675, 0, 0, 1, 1, 0
0.19730676, 1, 0, 1, 1, 0
0.19736625, 0, 0, 1, 1, 0
0.19736654, 0, 0, 0, 1, 0
0.19736658, 0, 1, 0, 1, 0
0.19742650, 0, 0, 0, 1, 0
0.19742653, 0, 0, 1, 1, 0
0.19742667, 1, 0, 1, 1, 0
0.19742668, 0, 0, 1, 1, 0
0.19742669, 1, 0, 1, 1, 0
0.19743624, 0, 0, 1, 1, 0
0.19743653, 0, 0, 0, 1, 0
0.19743658, 0, 1, 0, 1, 0
0.19745650, 0, 0, 0, 1, 0
0.19745654, 0, 0, 1, 1, 0
0.19745668, 1, 0, 1, 1, 0
0.19747625, 0, 0, 1, 1, 0
0.19747654, 0, 0, 0, 1, 0
0.19747657, 0, 1, 0, 1, 0
0.19748650, 0, 0, 0, 1, 0
0.19748653, 0, 0, 1, 1, 0
0.19748668, 1, 0, 1, 1, 0
0.19751624, 0, 0, 1, 1, 0
0.19751653, 0, 0, 0, 1, 0
0.19751657, 0, 1, 0, 1, 0
0.19754649, 0, 0, 0, 1, 0
0.19754652, 0, 0, 1, 1, 0
0.19754665, 1, 0, 1, 1, 0
0.19755624, 0, 0, 1, 1, 0
0.19755653, 0, 0, 0, 1, 0
0.19755657, 0, 1, 0, 1, 0
0.19760649, 0, 0, 0, 1, 0
0.19760652, 0, 0, 1, 1, 0
0.19760665, 1, 0, 1, 1, 0
0.19763624, 0, 0, 1, 1, 0
0.19763652, 0, 0, 0, 1, 0
0.19763657, 0, 1, 0, 1, 0
0.19766649, 0, 0, 0, 1, 0
0.19766652, 0, 0, 1, 1, 0
0.19766666, 1, 0, 1, 1, 0
0.19771624, 0, 0, 1, 1, 0
0.19771651, 0, 0, 0, 1, 0
0.19771652, 0, 0, 1, 1, 0
0.19771653, 0, 0, 0, 1, 0
0.19771657, 0, 1, 0, 1, 0
0.19771658, 0, 0, 0, 1, 0
0.19771659, 0, 1, 0, 1, 0
0.19773649, 0, 0, 0, 1, 0
0.19773653, 0, 0, 1, 1, 0
0.19773667, 1, 0, 1, 1, 0
0.19776623, 0, 0, 1, 1, 0
0.19776653, 0, 0, 0, 1, 0
0.19776657, 0, 1, 0, 1, 0
0.19778649, 0, 0, 0, 1, 0
0.19778652, 0, 0, 1, 1, 0
0.19778666, 1, 0, 1, 1, 0
0.19785623, 0, 0, 1, 1, 0
0.19785652, 0, 0, 0, 1, 0
0.19785656, 0, 1, 0, 1, 0
0.19787648, 0, 0, 0, 1, 0
0.19787652, 0, 0, 1, 1, 0
0.19787665, 1, 0, 1, 1, 0
0.19788623, 0, 0, 1, 1, 0
0.19788651, 0, 0, 0, 1, 0
0.19788656, 0, 1, 0, 1, 0
0.19790648, 0, 0, 0, 1, 0
0.19790651, 0, 0, 1, 1, 0
0.19790665, 1, 0, 1, 1, 0
0.19791622, 0, 0, 1, 1, 0
0.19791651, 0, 0, 0, 1, 0
0.19791656, 0, 1, 0, 1, 0
0.19794648, 0, 0, 0, 1, 0
0.19794650, 0, 0, 1, 1, 0
0.19794665, 1, 0, 1, 1, 0
0.19799622, 0, 0, 1, 1, 0
0.19799652, 0, 0, 0, 1, 0
0.19799656, 0, 1, 0, 1, 0
0.19802648, 0, 0, 0, 1, 0
0.19802651, 0, 0, 1, 1, 0
0.19802664, 1, 0, 1, 1, 0
0.19804622, 0, 0, 1, 1, 0
0.19804651, 0, 0, 0, 1, 0
0.19804656, 0, 1, 0, 1, 0
0.19809648, 0, 0, 0, 1, 0
0.19809651, 0, 0, 1, 1, 0
0.19809665, 1, 0, 1, 1, 0
0.19811623, 0, 0, 1, 1, 0
0.19811651, 0, 0, 0, 1, 0
0.19811655, 0, 1, 0, 1, 0
0.19814647, 0, 0, 0, 1, 0
0.19814650, 0, 0, 1, 1, 0
0.19814664, 1, 0, 1, 1, 0
0.19819622, 0, 0, 1, 1, 0
0.19819651, 0, 0, 0, 1, 0
0.19819655, 0, 1, 0, 1, 0
0.19823647, 0, 0, 0, 1, 0
0.19823651, 0, 0, 1, 1, 0
0.19823664, 1, 0, 1, 1, 0
0.19824621, 0, 0, 1, 1, 0
0.19824650, 0, 0, 0, 1, 0
0.19824654, 0, 1, 0, 1, 0
0.19826647, 0, 0, 0, 1, 0
0.19826650, 0, 0, 1, 1, 0
0.19826664, 1, 0, 1, 1, 0
0.19827621, 0, 0, 1, 1, 0
0.19827651, 0, 0, 0, 1, 0
0.19827655, 0, 1, 0, 1, 0
0.19828647, 0, 0, 0, 1, 0
0.19828650, 0, 0, 1, 1, 0
0.19828663, 1, 0, 1, 1, 0
0.19834621, 0, 0, 1, 1, 0
0.19834650, 0, 0, 0, 1, 0
0.19834655, 0, 1, 0, 1, 0
0.19835646, 0, 0, 0, 1, 0
0.19835650, 0, 0, 1, 1, 0
0.19835664, 1, 0, 1, 1, 0
0.19836621, 0, 0, 1, 1, 0
0.19836622, 1, 0, 1, 1, 0
0.19836623, 0, 0, 1, 1, 0
0.19836649, 0, 0, 0, 1, 0
0.19836655, 0, 1, 0, 1, 0
0.19838646, 0, 0, 0, 1, 0
0.19838649, 0, 0, 1, 1, 0
0.19838663, 1, 0, 1, 1, 0
0.19839621, 0, 0, 1, 1, 0
0.19839650, 0, 0, 0, 1, 0
0.19839654, 0, 1, 0, 1, 0
0.19843646, 0, 0, 0, 1, 0
0.19843649, 0, 0, 1, 1, 0
0.19843663, 1, 0, 1, 1, 0
0.19848621, 0, 0, 1, 1, 0
0.19848650, 0, 0, 0, 1, 0
0.19848654, 0, 1, 0, 1, 0
0.19850646, 0, 0, 0, 1, 0
0.19850650, 0, 0, 1, 1, 0
0.19850663, 1, 0, 1, 1, 0
0.19853620, 0, 0, 1, 1, 0
0.19853649, 0, 0, 0, 1, 0
0.19853654, 0, 1, 0, 1, 0
0.19858646, 0, 0, 0, 1, 0
0.19858649, 0, 0, 1, 1, 0
0.19858662, 1, 0, 1, 1, 0
0.19859620, 0, 0, 1, 1, 0
0.19859649, 0, 0, 0, 1, 0
0.19859654, 0, 1, 0, 1, 0
0.19862646, 0, 0, 0, 1, 0
0.19862649, 0, 0, 1, 1, 0
0.19862664, 1, 0, 1, 1, 0
0.19868620, 0, 0, 1, 1, 0
0.19868649, 0, 0, 0, 1, 0
0.19868654, 0, 1, 0, 1, 0
0.19874645, 0, 0, 0, 1, 0
0.19874648, 0, 0, 1, 1, 0
0.19874662, 1, 0, 1, 1, 0
0.19875620, 0, 0, 1, 1, 0
0.19875649, 0, 0, 0, 1, 0
0.19875653, 0, 1, 0, 1, 0
0.19877645, 0, 0, 0, 1, 0
0.19877649, 0, 0, 1, 1, 0
0.19877663, 1, 0, 1, 1, 0
0.19884620, 0, 0, 1, 1, 0
0.19884649, 0, 0, 0, 1, 0
0.19884653, 0, 1, 0, 1, 0
0.19886645, 0, 0, 0, 1, 0
0.19886648, 0, 0, 1, 1, 0
0.19886662, 1, 0, 1, 1, 0
0.19887619, 0, 0, 1, 1, 0
0.19887647, 0, 0, 0, 1, 0
0.19887653, 0, 1, 0, 1, 0
0.19892645, 0, 0, 0, 1, 0
0.19892648, 0, 0, 1, 1, 0
0.19892662, 1, 0, 1, 1, 0
0.19895619, 0, 0, 1, 1, 0
0.19895648, 0, 0, 0, 1, 0
0.19895653, 0, 1, 0, 1, 0
0.19898644, 0, 0, 0, 1, 0
0.19898647, 0, 0, 1, 1, 0
0.19898661, 1, 0, 1, 1, 0
0.19902619, 0, 0, 1, 1, 0
0.19902648, 0, 0, 0, 1, 0
0.19902652, 0, 1, 0, 1, 0
0.19910643, 0, 0, 0, 1, 0
0.19910647, 0, 0, 1, 1, 0
0.19910659, 1, 0, 1, 1, 0
0.19917618, 0, 0, 1, 1, 0
0.19917647, 0, 0, 0, 1, 0
0.19917652, 0, 1, 0, 1, 0
0.19919643, 0, 0, 0, 1, 0
0.19919647, 0, 0, 1, 1, 0
0.19919661, 1, 0, 1, 1, 0
0.19920618, 0, 0, 1, 1, 0
0.19920647, 0, 0, 0, 1, 0
0.19920651, 0, 1, 0, 1, 0
0.19922643, 0, 0, 0, 1, 0
0.19922646, 0, 0, 1, 1, 0
0.19922661, 1, 0, 1, 1, 0
0.19923618, 0, 0, 1, 1, 0
0.19923646, 0, 0, 0, 1, 0
0.19923651, 0, 1, 0, 1, 0
0.19926643, 0, 0, 0, 1, 0
0.19926646, 0, 0, 1, 1, 0
0.19926660, 1, 0, 1, 1, 0
0.19931618, 0, 0, 1, 1, 0
0.19931647, 0, 0, 0, 1, 0
0.19931651, 0, 1, 0, 1, 0
0.19934643, 0, 0, 0, 1, 0
0.19934647, 0, 0, 1, 1, 0
0.19934660, 1, 0, 1, 1, 0
0.19936617, 0, 0, 1, 1, 0
0.19936647, 0, 0, 0, 1, 0
0.19936651, 0, 1, 0, 1, 0
0.19941642, 0, 0, 0, 1, 0
0.19941646, 0, 0, 1, 1, 0
0.19941660, 1, 0, 1, 1, 0
0.19943617, 0, 0, 1, 1, 0
0.19943646, 0, 0, 0, 1, 0
0.19943651, 0, 1, 0, 1, 0
0.19946642, 0, 0, 0, 1, 0
0.19946646, 0, 0, 1, 1, 0
0.19946658, 1, 0, 1, 1, 0
0.19951618, 0, 0, 1, 1, 0
0.19951646, 0, 0, 0, 1, 0
0.19951651, 0, 1, 0, 1, 0
0.19955642, 0, 0, 0, 1, 0
0.19955646, 0, 0, 1, 1, 0
0.19955660, 1, 0, 1, 1, 0
0.19956617, 0, 0, 1, 1, 0
0.19956646, 0, 0, 0, 1, 0
0.19956650, 0, 1, 0, 1, 0
0.19958642, 0, 0, 0, 1, 0
0.19958645, 0, 0, 1, 1, 0
0.19958660, 1, 0, 1, 1, 0
0.19959617, 0, 0, 1, 1, 0
0.19959646, 0, 0, 0, 1, 0
0.19959650, 0, 1, 0, 1, 0
0.19960642, 0, 0, 0, 1, 0
0.19960645, 0, 0, 1, 1, 0
0.19960658, 1, 0, 1, 1, 0
0.19960659, 0, 0, 1, 1, 0
0.19960660, 1, 0, 1, 1, 0
0.19966616, 0, 0, 1, 1, 0
0.19966646, 0, 0, 0, 1, 0
0.19966649, 0, 1, 0, 1, 0
0.19967641, 0, 0, 0, 1, 0
0.19967645, 0, 0, 1, 1, 0
0.19967659, 1, 0, 1, 1, 0
0.19968616, 0, 0, 1, 1, 0
0.19968646, 0, 0, 0, 1, 0
0.19968650, 0, 1, 0, 1, 0
0.19970641, 0, 0, 0, 1, 0
0.19970645, 0, 0, 1, 1, 0
0.19970659, 1, 0, 1, 1, 0
0.19971616, 0, 0, 1, 1, 0
0.19971646, 0, 0, 0, 1, 0
0.19971650, 0, 1, 0, 1, 0
0.19975642, 0, 0, 0, 1, 0
0.19975645, 0, 0, 1, 1, 0
0.19975660, 1, 0, 1, 1, 0
0.19980616, 0, 0, 1, 1, 0
0.19980645, 0, 0, 0, 1, 0
0.19980649, 0, 1, 0, 1, 0
0.19982641, 0, 0, 0, 1, 0
0.19982645, 0, 0, 1, 1, 0
0.19982658, 1, 0, 1, 1, 0
0.19985616, 0, 0, 1, 1, 0
0.19985645, 0, 0, 0, 1, 0
0.19985649, 0, 1, 0, 1, 0
0.19990641, 0, 0, 0, 1, 0
0.19990644, 0, 0, 1, 1, 0
0.19990659, 1, 0, 1, 1, 0
0.19991615, 0, 0, 1, 1, 0
0.19991644, 0, 0, 0, 1, 0
0.19991649, 0, 1, 0, 1, 0
0.19994641, 0, 0, 0, 1, 0
0.19994644, 0, 0, 1, 1, 0
0.19994657, 1, 0, 1, 1, 0
0.19994658, 0, 0, 1, 1, 0
0.19994659, 1, 0, 1, 1, 0
0.20004615, 0, 0, 1, 1, 0
0.20004643, 0, 0, 0, 1, 0
0.20004649, 0, 1, 0, 1, 0
0.20006641, 0, 0, 0, 1, 0
0.20006645, 0, 0, 1, 1, 0
0.20006658, 1, 0, 1, 1, 0
0.20016615, 0, 0, 1, 1, 0
0.20016644, 0, 0, 0, 1, 0
0.20016648, 0, 1, 0, 1, 0
0.20024453, 0, 1, 0, 0, 0
0.20024464, 0, 1, 0, 0, 1
0.20025320, 0, 1, 0, 0, 0
0.20025330, 0, 1, 0, 1, 0
0.20028787, 0, 1, 0, 0, 0
0.20028798, 0, 1, 0, 0, 1
0.20032253, 0, 1, 0, 0, 0
0.20032264, 0, 1, 0, 1, 0
0.20033121, 0, 1, 0, 0, 0
0.20033132, 0, 1, 0, 0, 1
0.20038320, 0, 1, 0, 0, 0
0.20038332, 0, 1, 0, 1, 0
0.20041788, 0, 1, 0, 0, 0
0.20041799, 0, 1, 0, 0, 1
0.20042654, 0, 1, 0, 0, 0
0.20042666, 0, 1, 0, 1, 0
0.20044389, 0, 1, 0, 0, 0
0.20044400, 0, 1, 0, 0, 1
0.20046122, 0, 1, 0, 0, 0
0.20046134, 0, 1, 0, 1, 0
0.20046990, 0, 1, 0, 0, 0
0.20047001, 0, 1, 0, 0, 1
0.20049590, 0, 1, 0, 0, 0
0.20049601, 0, 1, 0, 1, 0
0.20050457, 0, 1, 0, 0, 0
0.20050468, 0, 1, 0, 0, 1
0.20051323, 0, 1, 0, 0, 0
0.20051335, 0, 1, 0, 1, 0
0.20055658, 0, 1, 0, 0, 0
0.20055669, 0, 1, 0, 0, 1
0.20058258, 0, 1, 0, 0, 0
0.20058269, 0, 1, 0, 1, 0
0.20059125, 0, 1, 0, 0, 0
0.20059136, 0, 1, 0, 0, 1
0.20063459, 0, 1, 0, 0, 0
0.20063471, 0, 1, 0, 1, 0
0.20065194, 0, 1, 0, 0, 0
0.20065205, 0, 1, 0, 0, 1
0.20066927, 0, 1, 0, 0, 0
0.20066938, 0, 1, 0, 1, 0
0.20067794, 0, 1, 0, 0, 0
0.20067805, 0, 1, 0, 0, 1
0.20073863, 0, 1, 0, 0, 0
0.20073874, 0, 1, 0, 1, 0
0.20076465, 0, 1, 0, 0, 0
0.20076476, 0, 1, 0, 0, 1
0.20077331, 0, 1, 0, 0, 0
0.20077343, 0, 1, 0, 1, 0
0.20079933, 0, 1, 0, 0, 0
0.20079944, 0, 1, 0, 0, 1
0.20084268, 0, 1, 0, 0, 0
0.20084279, 0, 1, 0, 1, 0
0.20085135, 0, 1, 0, 0, 0
0.20085146, 0, 1, 0, 0, 1
0.20086869, 0, 1, 0, 0, 0
0.20086880, 0, 1, 0, 1, 0
0.20091204, 0, 1, 0, 0, 0
0.20091215, 0, 1, 0, 0, 1
0.20092937, 0, 1, 0, 0, 0
0.20092948, 0, 1, 0, 1, 0
0.20093804, 0, 1, 0, 0, 0
0.20093816, 0, 1, 0, 0, 1
0.20098138, 0, 1, 0, 0, 0
0.20098149, 0, 1, 0, 1, 0
0.20102472, 0, 1, 0, 0, 0
0.20102483, 0, 1, 0, 0, 1
0.20103338, 0, 1, 0, 0, 0
0.20103350, 0, 1, 0, 1, 0
0.20104206, 0, 1, 0, 0, 0
0.20104217, 0, 1, 0, 0, 1
0.20109406, 0, 1, 0, 0, 0
0.20109418, 0, 1, 0, 1, 0
0.20111141, 0, 1, 0, 0, 0
0.20111152, 0, 1, 0, 0, 1
0.20112007, 0, 1, 0, 0, 0
0.20112018, 0, 1, 0, 1, 0
0.20115476, 0, 1, 0, 0, 0
0.20115487, 0, 1, 0, 0, 1
0.20118944, 0, 1, 0, 0, 0
0.20118956, 0, 1, 0, 1, 0
0.20119812, 0, 1, 0, 0, 0
0.20119823, 0, 1, 0, 0, 1
0.20122412, 0, 1, 0, 0, 0
0.20122423, 0, 1, 0, 1, 0
0.20126748, 0, 1, 0, 0, 0
0.20126759, 0, 1, 0, 0, 1
0.20127615, 0, 1, 0, 0, 0
0.20127626, 0, 1, 0, 1, 0
0.20128483, 0, 1, 0, 0, 0
0.20128494, 0, 1, 0, 0, 1
0.20133684, 0, 1, 0, 0, 0
0.20133696, 0, 1, 0, 1, 0
0.20137153, 0, 1, 0, 0, 0
0.20137165, 0, 1, 0, 0, 1
0.20138020, 0, 1, 0, 0, 0
0.20138031, 0, 1, 0, 1, 0
0.20139755, 0, 1, 0, 0, 0
0.20139766, 0, 1, 0, 0, 1
0.20144956, 0, 1, 0, 0, 0
0.20144968, 0, 1, 0, 1, 0
0.20145824, 0, 1, 0, 0, 0
0.20145835, 0, 1, 0, 0, 1
0.20146690, 0, 1, 0, 0, 0
0.20146702, 0, 1, 0, 1, 0
0.20151026, 0, 1, 0, 0, 0
0.20151038, 0, 1, 0, 0, 1
0.20153627, 0, 1, 0, 0, 0
0.20153638, 0, 1, 0, 1, 0
0.20154495, 0, 1, 0, 0, 0
0.20154506, 0, 1, 0, 0, 1
0.20157961, 0, 1, 0, 0, 0
0.20157973, 0, 1, 0, 1, 0
0.20163163, 0, 1, 0, 0, 0
0.20163174, 0, 1, 0, 0, 1
0.20169231, 0, 1, 0, 0, 0
0.20169242, 0, 1, 0, 1, 0
0.20171832, 0, 1, 0, 0, 0
0.20171844, 0, 1, 0, 0, 1
0.20172699, 0, 1, 0, 0, 0
0.20172710, 0, 1, 0, 1, 0
0.20175301, 0, 1, 0, 0, 0
0.20175312, 0, 1, 0, 0, 1
0.20179635, 0, 1, 0, 0, 0
0.20179646, 0, 1, 0, 1, 0
0.20180503, 0, 1, 0, 0, 0
